latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
-10.55667729,40.09616763,53.1179,0.8596,"POLYGON((40.0962043545083 -10.5567062968329, 40.0961972107744 -10.5566411636815, 40.096130898215 -10.5566482845028, 40.0961380419353 -10.5567134176569, 40.0962043545083 -10.5567062968329))",5HX2C3VW+8FFV
-10.60790109,40.19421737,36.6319,0.7709,"POLYGON((40.1942491694898 -10.6079235955255, 40.1942374859436 -10.6078679336232, 40.194185572345 -10.6078785986563, 40.1941972558826 -10.6079342605614, 40.1942491694898 -10.6079235955255))",5HX295RV+RMPX
-10.65565901,40.16962288,25.9800,0.7118,"POLYGON((40.1696556675235 -10.6556546227014, 40.1696237240808 -10.6556262891787, 40.1695900905885 -10.6556633897004, 40.1696220340324 -10.6556917232268, 40.1696556675235 -10.6556546227014))",5HX285V9+PRQQ
-10.46361102,40.32028186,59.8481,0.8919,"POLYGON((40.3203216632202 -10.4636408519753, 40.3203146760474 -10.4635737824508, 40.3202420582187 -10.4635811937732, 40.3202490453766 -10.4636482633011, 40.3203216632202 -10.4636408519753))",5HX2G8PC+H43C
-10.71587277,40.02282807,55.1574,0.8685,"POLYGON((40.0228759069107 -10.715878038352, 40.0228397830727 -10.715826603656, 40.0227802381569 -10.715867504739, 40.0228163619911 -10.7159189394422, 40.0228759069107 -10.715878038352))",5HX272MF+M443
-10.69363462,40.03010591,35.7355,0.8517,"POLYGON((40.0301417006051 -10.6936557738009, 40.0301427605407 -10.6936153117073, 40.0300701169734 -10.6936134502741, 40.0300690570281 -10.6936539123684, 40.0301417006051 -10.6936557738009))",5HX2824J+G2XM
-10.66962163,40.13291194,66.1504,0.8506,"POLYGON((40.1329484297009 -10.6696591967727, 40.132945105084 -10.6695811610477, 40.1328754631261 -10.6695840637628, 40.1328787877253 -10.6696620994903, 40.1329484297009 -10.6696591967727))",5HX284JM+5532
-10.46021931,40.32229239,60.6359,0.8707,"POLYGON((40.3223317634114 -10.4602503837364, 40.3223190655648 -10.4601770377459, 40.3222530126692 -10.4601882406751, 40.3222657105012 -10.4602615866702, 40.3223317634114 -10.4602503837364))",5HX2G8QC+WW77
-10.69537207,40.03670609,45.3510,0.8690,"POLYGON((40.0367412836338 -10.6953972590556, 40.0367308489614 -10.6953367633107, 40.0366708915428 -10.6953468793068, 40.0366813262041 -10.6954073750547, 40.0367412836338 -10.6953972590556))",5HX2823P+VM44
-10.45790011,40.32314427,89.0310,0.8813,"POLYGON((40.3231892991853 -10.4579407553632, 40.3231811325555 -10.4578520738597, 40.323099244881 -10.4578594617522, 40.3231074114882 -10.4579481432606, 40.3231892991853 -10.4579407553632))",5HX2G8RF+R7JW
-10.64222263,40.03537880,66.8909,0.8836,"POLYGON((40.0354075977611 -10.6422670322591, 40.035416734587 -10.6421855530102, 40.0353499966921 -10.6421782300434, 40.0353408598483 -10.6422597092919, 40.0354075977611 -10.6422670322591))",5HX2925P+4562
-10.69874581,40.03302033,30.6119,0.8287,"POLYGON((40.0330475089916 -10.6987692968622, 40.0330492175908 -10.6987244072911, 40.0329931677944 -10.6987223205328, 40.032991459187 -10.6987672101044, 40.0330475089916 -10.6987692968622))",5HX2822M+G624
-10.69729866,40.04272540,60.7291,0.8997,"POLYGON((40.0427681804406 -10.6973254330654, 40.0427592337988 -10.6972614088615, 40.0426826251494 -10.6972718801391, 40.0426915717759 -10.6973359043466, 40.0427681804406 -10.6973254330654))",5HX2823V+33Q2
-10.54099523,40.27954258,72.6015,0.8632,"POLYGON((40.2795912182879 -10.5409696849317, 40.2795216204709 -10.5409448405651, 40.2794939374136 -10.5410207748735, 40.2795635352468 -10.5410456192443, 40.2795912182879 -10.5409696849317))",5HX2F75H+JR33
-10.51066669,40.37323816,19.4906,0.7618,"POLYGON((40.373255036127 -10.5106924077882, 40.37325100429 -10.5106387732196, 40.3732212765607 -10.5106409618001, 40.3732253083928 -10.5106945963698, 40.373255036127 -10.5106924077882))",5HX2F9QF+P7Q8
-10.60650227,40.14065798,49.6730,0.7914,"POLYGON((40.1407050632865 -10.606505059263, 40.1406780913608 -10.606460059608, 40.1406108913973 -10.6064994817633, 40.1406378633192 -10.606544481424, 40.1407050632865 -10.606505059263))",5HX294VR+97VR
-10.51502690,40.22579437,52.6330,0.7522,"POLYGON((40.2258377867027 -10.5150094933303, 40.2257803058198 -10.5149826740812, 40.2257509470446 -10.5150442974155, 40.225808427938 -10.5150711166689, 40.2258377867027 -10.5150094933303))",5HX2F6MG+X8MV
-10.72533737,39.99787394,63.1314,0.8357,"POLYGON((39.9979173047323 -10.7253644035679, 39.9979001549708 -10.725293787211, 39.9978305775979 -10.7253103123663, 39.9978477273448 -10.7253809287284, 39.9979173047323 -10.7253644035679))",5GXX7XFX+V49H
-10.57990537,40.16228440,93.7908,0.8917,"POLYGON((40.1623307732994 -10.5798628046194, 40.1622528312399 -10.5798511363044, 40.1622380291128 -10.5799479267706, 40.1623159711971 -10.5799595950866, 40.1623307732994 -10.5798628046194))",5HX2C5C6+2WMJ
-10.65387926,40.16543848,55.6317,0.8232,"POLYGON((40.165483073458 -10.6538614074644, 40.1654202268762 -10.6538352401868, 40.1653938925476 -10.6538971240436, 40.1654567391409 -10.6539232913252, 40.165483073458 -10.6538614074644))",5HX285W8+C5WR
-10.60688452,40.19501085,56.3682,0.8533,"POLYGON((40.1950490352112 -10.6068550016935, 40.1949787083994 -10.6068486393942, 40.1949726628443 -10.6069140442619, 40.1950429896713 -10.606920406561, 40.1950490352112 -10.6068550016935))",5HX295VW+62RM
-10.43536706,40.31874345,77.7998,0.8606,"POLYGON((40.3187865112914 -10.4354038552477, 40.318778437234 -10.4353226630297, 40.3187003916881 -10.4353302677217, 40.3187084657259 -10.4354114599441, 40.3187865112914 -10.4354038552477))",5HX2H879+VF59
-10.53942411,40.28141985,96.2720,0.8613,"POLYGON((40.2814700548331 -10.5393858054433, 40.2813766420792 -10.53937821145, 40.2813696501964 -10.5394624266262, 40.2814630629753 -10.5394700206185, 40.2814700548331 -10.5393858054433))",5HX2F76J+6HM3
-10.55965190,39.99916772,20.9571,0.6714,"POLYGON((39.9991925637835 -10.5596360579753, 39.9991498708362 -10.5596285948295, 39.9991428782594 -10.5596677576865, 39.999185571212 -10.5596752208329, 39.9991925637835 -10.5596360579753))",5GXXCXRX+4MMV
-10.69351789,40.03694953,28.3951,0.7866,"POLYGON((40.0369589632502 -10.6934815768487, 40.0369247122314 -10.6934895531883, 40.0369401038725 -10.6935542037422, 40.0369743548986 -10.6935462274002, 40.0369589632502 -10.6934815768487))",5HX2824P+HQW7
-10.60193133,40.22131003,35.4786,0.7489,"POLYGON((40.2213476806527 -10.6019226868441, 40.2213073770359 -10.6018931815868, 40.2212723699548 -10.6019399855102, 40.2213126735758 -10.6019694907714, 40.2213476806527 -10.6019226868441))",5HX296XC+6GFQ
-10.54635682,40.27700365,74.7224,0.8828,"POLYGON((40.2770510542999 -10.5463274405614, 40.2769685582976 -10.5463137293268, 40.2769562565848 -10.5463862000683, 40.2770387526067 -10.5463999113041, 40.2770510542999 -10.5463274405614))",5HX2F73G+FR2J
-10.63041607,40.13382319,9.9692,0.7100,"POLYGON((40.1338380507308 -10.6304299464321, 40.1338352771108 -10.6303997561867, 40.1338083264259 -10.6304021791659, 40.1338111000433 -10.6304323694118, 40.1338380507308 -10.6304299464321))",5HX2949M+RGP7
-10.65693268,40.16297775,12.9530,0.6913,"POLYGON((40.1629997754129 -10.6569406790042, 40.1629901564267 -10.6569129861192, 40.1629557272688 -10.6569246867884, 40.1629653462525 -10.6569523796748, 40.1629997754129 -10.6569406790042))",5HX285V7+65HM
-10.59808539,40.07173349,56.7063,0.9031,"POLYGON((40.0717772600887 -10.5981063084511, 40.0717573579078 -10.5980434992201, 40.0716897189017 -10.5980644773655, 40.0717096210711 -10.5981272866019, 40.0717772600887 -10.5981063084511))",5HX2C32C+QM9F
-10.45249996,40.23917369,59.8234,0.6939,"POLYGON((40.239185341148 -10.4525422545707, 40.2391848241333 -10.4525150258104, 40.2392151904878 -10.452514460903, 40.2392142517174 -10.452465020491, 40.2391393177786 -10.4524664144858, 40.2391407735487 -10.4525430836602, 40.239185341148 -10.4525422545707))",5HX2G6XQ+2M34
-10.56524559,40.00657969,51.1166,0.8320,"POLYGON((40.0066223893959 -10.5652283678453, 40.0065607314239 -10.5652039953004, 40.0065369825504 -10.5652628143924, 40.0065986405329 -10.565287186941, 40.0066223893959 -10.5652283678453))",5HX2C2M4+WJ44
-10.50707324,40.31317794,25.2985,0.6976,"POLYGON((40.3132094100702 -10.5070815180908, 40.313182217597 -10.5070413041481, 40.313146475682 -10.5070649744075, 40.3131736681533 -10.5071051883535, 40.3132094100702 -10.5070815180908))",5HX2F8V7+57F4
-10.60637850,40.14333162,70.1398,0.8705,"POLYGON((40.1433854764817 -10.6063732870327, 40.1433313073697 -10.6063249506921, 40.1432777458049 -10.606383699646, 40.1433319149207 -10.6064320359954, 40.1433854764817 -10.6063732870327))",5HX294VV+C8WW
-10.69626384,40.03023939,59.8482,0.8749,"POLYGON((40.0302787092941 -10.6962942451306, 40.0302712330105 -10.6962258236514, 40.030200069622 -10.6962334296956, 40.0302075458901 -10.6963018511779, 40.0302787092941 -10.6962942451306))",5HX2823J+F3XG
-10.54584477,40.27860877,8.6929,0.6895,"POLYGON((40.2786176846099 -10.5458617366354, 40.2786230467559 -10.545831881821, 40.2785998262289 -10.5458277982603, 40.2785944640807 -10.5458576530745, 40.2786176846099 -10.5458617366354))",5HX2F73H+MC97
-10.52543459,40.04632740,5.7136,0.6986,"POLYGON((40.0463395428934 -10.5254440065097, 40.0463363177083 -10.525422132074, 40.0463152787531 -10.5254251697587, 40.0463185039367 -10.5254470441948, 40.0463395428934 -10.5254440065097))",5HX2F2FW+RGGM
-10.65225165,40.17342786,67.7939,0.8654,"POLYGON((40.1734807192398 -10.6522444115662, 40.1734279207009 -10.6521988643415, 40.1733750036991 -10.6522588837828, 40.1734278022424 -10.652304431016, 40.1734807192398 -10.6522444115662))",5HX285XF+39VW
-10.50132203,40.10543333,18.9475,0.6527,"POLYGON((40.105445336256 -10.5013473499999, 40.1054565154878 -10.5013060579811, 40.105421299438 -10.5012967199316, 40.1054101202012 -10.5013380119496, 40.105445336256 -10.5013473499999))",5HX2F4X4+F5F5
-10.62737919,40.15400720,51.2471,0.8331,"POLYGON((40.1540499213798 -10.6273613385669, 40.1539950276401 -10.62733492121, 40.1539644786483 -10.6273970422634, 40.1540193723977 -10.6274234596248, 40.1540499213798 -10.6273613385669))",5HX295F3+2JRR
-10.50208576,40.29816554,26.6747,0.7880,"POLYGON((40.2981931508389 -10.5020661543834, 40.2981543040856 -10.5020540138326, 40.2981379154172 -10.5021053741062, 40.2981767621767 -10.5021175146582, 40.2981931508389 -10.5020661543834))",5HX2F7XX+577F
-10.62864094,40.10608040,19.9734,0.7496,"POLYGON((40.1061088731028 -10.6286468842058, 40.1060917909186 -10.6286144488164, 40.1060519356356 -10.6286349895071, 40.1060690178172 -10.6286674248989, 40.1061088731028 -10.6286468842058))",5HX294C4+GCW8
-10.75938903,40.01668075,71.4032,0.8950,"POLYGON((40.0167265270518 -10.7593597451281, 40.0166522209557 -10.7593430737141, 40.0166349568394 -10.7594183090599, 40.0167092629537 -10.7594349804764, 40.0167265270518 -10.7593597451281))",5HX262R8+6MVH
-10.46484585,40.32507110,70.7594,0.7113,"POLYGON((40.325118 -10.4648742, 40.3251098 -10.4648072, 40.3250242 -10.4648175, 40.3250324 -10.4648845, 40.325118 -10.4648742))",5HX2G8PG+3283
-10.55508272,39.99937466,45.7867,0.6899,"POLYGON((39.999416149941 -10.5550689631513, 39.9993653606869 -10.5550404141813, 39.9993331690285 -10.5550964855056, 39.99938395829 -10.5551250344804, 39.999416149941 -10.5550689631513))",5GXXCXVX+XP9Q
-10.62754840,40.15388392,53.9065,0.8499,"POLYGON((40.1539277026981 -10.6275295352564, 40.1538732106366 -10.6275023598422, 40.1538401327091 -10.6275672686075, 40.1538946247803 -10.6275944440263, 40.1539277026981 -10.6275295352564))",5HX295C3+XHJ3
-10.55695114,40.09433455,45.4886,0.8211,"POLYGON((40.0943784066159 -10.5569542250301, 40.0943466675967 -10.5569093206396, 40.0942907014706 -10.5569480500313, 40.0943224404866 -10.5569929544274, 40.0943784066159 -10.5569542250301))",5HX2C3VV+6P8W
-10.52277933,40.15595330,55.4721,0.7785,"POLYGON((40.1559934788695 -10.522752157098, 40.155935751149 -10.5227344125761, 40.1559131227164 -10.5228065038818, 40.1559708504499 -10.5228242484065, 40.1559934788695 -10.522752157098))",5HX2F5G4+V9PW
-10.56345985,39.99857667,53.0594,0.8683,"POLYGON((39.998620089043 -10.5634421234596, 39.998559133874 -10.5634167353217, 39.998533252719 -10.5634775705874, 39.9985942078987 -10.5635029587292, 39.998620089043 -10.5634421234596))",5GXXCXPX+JC8M
-10.72620906,39.99927391,51.1362,0.8800,"POLYGON((39.9993102628477 -10.7262371593288, 39.9993016528391 -10.726172613125, 39.9992375541267 -10.7261809750112, 39.9992461641222 -10.7262455212179, 39.9993102628477 -10.7262371593288))",5GXX7XFX+GP6Q
-10.59853656,40.07100066,49.1390,0.8543,"POLYGON((40.0710428459185 -10.5985534519224, 40.0710243459298 -10.5984981217453, 40.0709584788055 -10.5985196778114, 40.0709769787845 -10.5985750079934, 40.0710428459185 -10.5985534519224))",5HX2C32C+HCJC
-10.56428306,39.99911098,40.0433,0.8711,"POLYGON((39.9991443588156 -10.564306307444, 39.9991331666878 -10.5642491578965, 39.9990776067669 -10.5642598103851, 39.9990887988851 -10.5643169599353, 39.9991443588156 -10.564306307444))",5GXXCXPX+7JQP
-10.44731303,40.24624877,35.1095,0.7751,"POLYGON((40.246275699706 -10.4472857649095, 40.2462265808054 -10.4472818722954, 40.2462218562633 -10.4473402826093, 40.2462709751731 -10.4473441752232, 40.246275699706 -10.4472857649095))",5HX2H63W+3FHH
-10.44529510,40.30491977,7.3715,0.6717,"POLYGON((40.3049346358971 -10.445304273862, 40.3049300824238 -10.4452810760108, 40.3049048999193 -10.4452859191001, 40.3049094533908 -10.4453091169517, 40.3049346358971 -10.445304273862))",5HX2H833+VXM3
-10.57674172,40.25895342,14.6295,0.7856,"POLYGON((40.2589709893943 -10.5767601139348, 40.2589642423104 -10.5767187892474, 40.2589358654286 -10.5767233247474, 40.2589425944581 -10.5767646523208, 40.2589709893943 -10.5767601139348))",5HX2C7F5+8H48
-10.54659975,40.27718101,45.4068,0.8617,"POLYGON((40.2772211061456 -10.5465830640279, 40.2771613628153 -10.5465613421456, 40.2771409065365 -10.546616430386, 40.2772006498767 -10.5466381522713, 40.2772211061456 -10.5465830640279))",5HX2F73G+9V75
-10.52080268,40.15527063,87.9965,0.8386,"POLYGON((40.1553279761307 -10.5208216835209, 40.1552908245814 -10.5207462641022, 40.1552132743725 -10.5207836743565, 40.1552504259093 -10.5208590937857, 40.1553279761307 -10.5208216835209))",5HX2F5H4+M4CW
-10.48862574,40.12365481,34.0469,0.7494,"POLYGON((40.1236921190714 -10.4886304631918, 40.1236594309225 -10.4885887916704, 40.1236175003906 -10.4886210088099, 40.1236501885378 -10.4886626803356, 40.1236921190714 -10.4886304631918))",5HX2G46F+GFRX
-10.46753028,40.32021263,36.7173,0.8462,"POLYGON((40.3202396543906 -10.4675611003541, 40.3202286403644 -10.4674926690066, 40.3201856026238 -10.4674994548817, 40.3201966166411 -10.4675678862317, 40.3202396543906 -10.4675611003541))",5HX2G8JC+X3PQ
-10.49695453,40.34597322,53.9382,0.7444,"POLYGON((40.346020424622 -10.4969472929665, 40.3459748538198 -10.496907284004, 40.345926017913 -10.4969617656947, 40.3459715887185 -10.4970017746641, 40.346020424622 -10.4969472929665))",5HX2G83W+699R
-10.59742598,40.20620678,58.9617,0.8460,"POLYGON((40.2062412851523 -10.5974621166708, 40.2062340175207 -10.5973842084356, 40.206172272336 -10.5973898461989, 40.2061795399526 -10.5974677544376, 40.2062412851523 -10.5974621166708))",5HX2C634+2FGW
-10.46891907,40.32112575,49.6991,0.8547,"POLYGON((40.3211596687996 -10.4689490117045, 40.3211568316322 -10.4688862502586, 40.3210918327968 -10.468889128705, 40.3210946699513 -10.468951890153, 40.3211596687996 -10.4689490117045))",5HX2G8JC+CFJ6
-10.54318482,40.28073785,56.1945,0.7987,"POLYGON((40.2807767456527 -10.5431564262854, 40.2807086357737 -10.5431467163412, 40.2806989543045 -10.5432132106569, 40.2807670641981 -10.5432229206015, 40.2807767456527 -10.5431564262854))",5HX2F74J+P7HP
-10.77326167,39.99111372,15.6484,0.6907,"POLYGON((39.9911332524497 -10.7732779214136, 39.9911305563257 -10.7732426949683, 39.9910941921495 -10.7732454159755, 39.9910968882693 -10.7732806424213, 39.9911332524497 -10.7732779214136))",5GXX6XGR+MCXG
-10.69420191,40.03953951,29.1724,0.8651,"POLYGON((40.0395685855549 -10.6941829248444, 40.0395200721645 -10.694173313543, 40.0395104345758 -10.6942208977741, 40.0395589479738 -10.6942305090764, 40.0395685855549 -10.6941829248444))",5HX2824Q+8R7V
-10.54428919,40.27698845,31.8908,0.8051,"POLYGON((40.2770129724292 -10.5443199773704, 40.2770016058587 -10.5442522100997, 40.2769639294558 -10.5442583977494, 40.2769752960189 -10.5443261650224, 40.2770129724292 -10.5443199773704))",5HX2F74G+7QQG
-10.57814388,40.25612035,64.5049,0.8396,"POLYGON((40.2561719613269 -10.5781496474058, 40.2561204567433 -10.5780924816923, 40.2560687255347 -10.5781381077442, 40.2561202301184 -10.5781952734662, 40.2561719613269 -10.5781496474058))",5HX2C7C4+PCX9
-10.58120446,40.16063593,49.5841,0.8418,"POLYGON((40.1606737832087 -10.5811795632759, 40.160608147678 -10.5811688578482, 40.1605980653849 -10.5812293689905, 40.1606637009285 -10.5812400744189, 40.1606737832087 -10.5811795632759))",5HX2C596+G76V
-10.68513339,40.12019437,18.0164,0.7314,"POLYGON((40.1202192171434 -10.6851447796754, 40.1202069463223 -10.6851093311272, 40.1201695045779 -10.6851220097723, 40.1201817753957 -10.6851574583221, 40.1202192171434 -10.6851447796754))",5HX2847C+W3WJ
-10.46575951,40.32150030,60.3122,0.8680,"POLYGON((40.3215417411487 -10.4657293439925, 40.3214847740435 -10.4657109701224, 40.3214588577996 -10.4657896866781, 40.321515824919 -10.4658080605511, 40.3215417411487 -10.4657293439925))",5HX2G8MC+MJRJ
-10.71939371,39.99888339,19.6134,0.8141,"POLYGON((39.9989102922042 -10.7194034114595, 39.9988956003439 -10.7193680925517, 39.9988565055894 -10.7193839974243, 39.9988711974463 -10.7194193163344, 39.9989102922042 -10.7194034114595))",5GXX7XJX+6HR7
-10.53678912,40.27972070,27.3044,0.7202,"POLYGON((40.2797431785207 -10.5368139458202, 40.279746047374 -10.5367671518762, 40.2796982216172 -10.5367642807681, 40.2796953527566 -10.5368110747121, 40.2797431785207 -10.5368139458202))",5HX2F77H+7VQC
-10.46256232,40.32049112,38.7506,0.8727,"POLYGON((40.3205232612974 -10.4625385194585, 40.3204655923535 -10.4625316524389, 40.3204589709183 -10.4625861284426, 40.3205166398724 -10.4625929954621, 40.3205232612974 -10.4625385194585))",5HX2G8PC+X5HG
-10.49513979,40.12835159,71.6982,0.7893,"POLYGON((40.1284068442948 -10.495136078919, 40.1283611040751 -10.4950857890855, 40.1282963237443 -10.4951434987162, 40.1283420639639 -10.4951937885592, 40.1284068442948 -10.495136078919))",5HX2G43H+W8XF
-10.54141337,40.28058848,50.7715,0.6996,"POLYGON((40.2806270747636 -10.5413873870282, 40.2805726274407 -10.5413699217049, 40.2805498862457 -10.5414393390999, 40.2806043335806 -10.5414568044256, 40.2806270747636 -10.5413873870282))",5HX2F75J+C6PH
-10.57166163,40.25494583,35.1291,0.7693,"POLYGON((40.2549822626287 -10.5716501681908, 40.2549326937851 -10.5716261101759, 40.2549093932711 -10.5716731085777, 40.254958962121 -10.5716971665958, 40.2549822626287 -10.5716501681908))",5HX2C7H3+8XPF
-10.52271222,40.15448287,104.4243,0.8955,"POLYGON((40.1545352800326 -10.5227538582573, 40.154508779074 -10.5226508570768, 40.1544304585683 -10.5226705905372, 40.1544569595042 -10.5227735917265, 40.1545352800326 -10.5227538582573))",5HX2F5G3+WQ9F
-10.49828737,40.34475504,64.3844,0.8187,"POLYGON((40.3448051650319 -10.4983005207135, 40.3447632110606 -10.4982366887826, 40.3447049114707 -10.4982742187959, 40.3447468654371 -10.4983380507353, 40.3448051650319 -10.4983005207135))",5HX2G82V+MWJC
-10.53729211,40.28011177,91.1098,0.8465,"POLYGON((40.280159106774 -10.5372554655225, 40.2800470989929 -10.5372455478859, 40.2800430570284 -10.5372902469803, 40.2801185451316 -10.5372969310154, 40.2801125308152 -10.5373634420381, 40.2801490505174 -10.5373666756389, 40.280159106774 -10.5372554655225))",5HX2F77J+32Q8
